『第二次大戦回顧録』などの執筆により1953年にノーベル文学賞を受賞した、当時のイギリスの首相は誰でしょう？,ウィンストン・チャーチル,
トゥグリル＝ベクが君主の称号として初めて用いた、イスラム王朝における支配者の称号は何でしょう？,スルタン,
交易により繁栄し「海東（かいとう）の盛国」と呼ばれた、７世紀末から10世紀初め頃まで中国東北部で栄えた国はどこでしょう？,渤海（ぼっかい）,
1077年、ドイツ国王ハインリヒ４世が、ローマ教皇グレゴリウス７世に雪の中で許しを求めた事件を何というでしょう？,カノッサの屈辱,
戦時中はパルチザンを率いて枢軸国軍に抵抗し、戦後に成立したユーゴスラビアの初代首相を務めた政治家は誰でしょう？,チトー,
トゥサン・ルベルチュールらの活躍により、1804年に南米で初めて独立を果たした国はどこでしょう？,ハイチ,
15世紀後半のイギリスで、ランカスター家とヨーク家の間で起こった内乱は何でしょう？,ばら戦争,
船が山を越えるという奇策を用いてコンスタンティノープルを陥落させた、オスマン帝国の第７代皇帝は誰でしょう？,メフメト２世,
産業革命期のイギリスで、労働環境への抗議として熟練工らが引き起こした機械の打ちこわし運動を何というでしょう？,ラッダイト運動,
1989年、太平洋上の船でブッシュとゴルバチョフが冷戦の集結を宣言した会談は何でしょう？,マルタ会談,
フリードリヒ２世に代表される、18世紀のヨーロッパで上からの近代化を進めた君主のことを何というでしょう？,啓蒙専制君主,
1945年2月、アメリカ、イギリス、ソ連の首脳が第二次世界大戦の戦後処理について話し合った会談は何でしょう？,ヤルタ会談,
『怒りについて』や『人生の短さについて』などの著作で知られる、ローマ皇帝ネロの家庭教師も務めた哲学者は誰でしょう？,セネカ,
石器時代、青銅器時代、鉄器時代の「三時期法」を提唱した、デンマークの考古学者は誰でしょう？,クリスチャン・トムセン,
イラクのクウェート侵攻を受けて、1991年にアメリカを中心とする多国籍軍が起こした戦争は何でしょう？,湾岸戦争,
プロイセン国家の高級官僚を独占した、ドイツのエルベ川から東の土地を所有した貴族のことを何というでしょう？,ユンカー,
実用書以外の書物を全て焼き、批判的だった学者を生き埋めにした、中国・秦の始皇帝が行った言論弾圧を何というでしょう？,焚書・坑儒（ふんしょこうじゅ）,
メッカ巡礼の帰りに立ち寄ったカイロで黄金をばらまいた逸話で有名な、14世紀前半に在位したマリ王国最盛期の王は誰でしょう？,マンサ・ムーサ,
大航海時代に航路開拓が進み、ヨーロッパ諸国の貿易の中心地が地中海から大西洋に移ったことを何革命というでしょう？,商業革命,
1848年のカリフォルニアから広まった、金を発掘しようと人々が鉱山に押し寄せた社会現象を何というでしょう？,ゴールドラッシュ,
アメリカがベトナム戦争開戦の根拠として掲げた、ある国の共産化が近隣諸国にも浸透するという考え方を何というでしょう？,ドミノ理論,
南チロルやトリエステに代表される、イタリア王国が統一された際もオーストリア領として残存した地域のことを何というでしょう？,未回収のイタリア,
カエサルやアントニウスを魅了してエジプトをローマから守ろうとした、プトレマイオス朝最後の女王は誰でしょう？,クレオパトラ（７世）,
アメリカの西部開発が進むきっかけとなった、自作農の育成を目的として制定された法律は何でしょう？,ホームステッド法,
紙が伝来する前のヨーロッパで動物の皮を加工して作られた、文字を書くための素材を何というでしょう？,羊皮紙（ようひし）,
1620年にメイフラワー号に乗ってイギリスから北アメリカへ移住した、迫害から逃れるピューリタンを中心とした人々のことを何というでしょう？,ピルグリム・ファーザーズ,
スイスとオランダの独立が承認された、1648年に締結された三十年戦争の講和条約は何でしょう？,ウエストファリア条約,
中国・春秋戦国時代に現れた儒家や法家などの思想家を、総称して何というでしょう？,諸子百家,
世界恐慌の影響に対処するためフランスやイギリスが形成した、自国を中心とした閉鎖的な経済体制を何というでしょう？,ブロック経済,
